Date,Symbol,Open,High,Low,Close,Average
2016-01-16,BTCEUR,344,358.09,324.5,356.79,350.395
2016-01-15,BTCEUR,397.25,398.99,335.2,344,370.625
2016-01-14,BTCEUR,399.78,401,392.45,397.25,398.515
2016-01-13,BTCEUR,412.75,412.9,389.69,399.78,406.265
2016-01-12,BTCEUR,415.44,415.5,411,412.75,414.095
2016-01-11,BTCEUR,412,415.45,408.42,415.44,413.72
2016-01-10,BTCEUR,413.22,413.24,404.26,412,412.61
2016-01-09,BTCEUR,417.07,418,409.46,413.22,415.145
2016-01-08,BTCEUR,419.64,426,411.11,417.07,418.355
2016-01-07,BTCEUR,400.99,420,399,419.64,410.315
2016-01-06,BTCEUR,401.71,402.61,397.09,400.99,401.35
2016-01-05,BTCEUR,400.04,404,399.04,401.71,400.875
2016-01-04,BTCEUR,395.13,402.8,393.69,400.04,397.585
2016-01-03,BTCEUR,399.44,399.44,389.1,395.13,397.285
2016-01-02,BTCEUR,399.99,401.3,396.1,399.44,399.715
2016-01-01,BTCEUR,396.28,402,394,399.99,398.135
2015-12-31,BTCEUR,391.41,397.99,382,396.28,393.845
2015-12-30,BTCEUR,394.98,397.99,386.6,391.41,393.195
2015-12-29,BTCEUR,384.08,396,383,394.98,389.53
2015-12-28,BTCEUR,387.54,392.93,382,384.08,385.81
2015-12-27,BTCEUR,381.81,389.5,374,387.54,384.675
2015-12-26,BTCEUR,414.79,416.58,370.82,381.81,398.3
2015-12-25,BTCEUR,414.52,418.1,409.49,414.79,414.655
2015-12-24,BTCEUR,403.71,417.44,402.51,414.52,409.115
2015-12-23,BTCEUR,397,405.85,396.4,403.71,400.355
2015-12-22,BTCEUR,399.03,404.3,395,397,398.015
2015-12-21,BTCEUR,406.7,407.85,390.23,399.03,402.865
2015-12-20,BTCEUR,422.87,423.29,393.96,406.7,414.785
2015-12-19,BTCEUR,423.89,425,415.51,422.87,423.38
2015-12-18,BTCEUR,418,424.55,415.01,423.89,420.945
2015-12-17,BTCEUR,413.94,419,409.3,418,415.97
2015-12-16,BTCEUR,421.79,423.18,398.1,413.94,417.865
2015-12-15,BTCEUR,400,422.9,397.78,421.79,410.895
2015-12-14,BTCEUR,395.21,407,388.68,400,397.605
2015-12-13,BTCEUR,393.34,402.3,380,395.21,394.275
2015-12-12,BTCEUR,405.49,419.99,368,393.34,399.415
2015-12-11,BTCEUR,379,406.49,378,405.49,392.245
2015-12-10,BTCEUR,377.13,384,373.53,379,378.065
2015-12-09,BTCEUR,377.8,387.5,368.1,377.13,377.465
2015-12-08,BTCEUR,363.28,379.82,356.72,377.8,370.54
2015-12-07,BTCEUR,361.94,368.55,351,363.28,362.61
2015-12-06,BTCEUR,353.16,370,352.91,361.94,357.55
2015-12-05,BTCEUR,335.2,358.74,334.5,353.16,344.18
2015-12-04,BTCEUR,331.9,336,326.5,335.2,333.55
2015-12-03,BTCEUR,339.89,349.54,329.09,331.9,335.895
2015-12-02,BTCEUR,342.34,343.89,326.57,339.89,341.115
2015-12-01,BTCEUR,356.78,358,333.97,342.34,349.56
2015-11-30,BTCEUR,351.2,362,347.32,356.78,353.99
2015-11-29,BTCEUR,337.4,353.41,336.71,351.2,344.3
2015-11-28,BTCEUR,341,341.44,330.02,337.4,339.2
2015-11-27,BTCEUR,336.56,345.72,328.2,341,338.78
2015-11-26,BTCEUR,309,347.13,308.65,336.56,322.78
2015-11-25,BTCEUR,300.61,311.84,297.56,309,304.805
2015-11-24,BTCEUR,304.7,305.38,299,300.61,302.655
2015-11-23,BTCEUR,305.11,306.9,303,304.7,304.905
2015-11-22,BTCEUR,306.25,307.88,302.19,305.11,305.68
2015-11-21,BTCEUR,302.02,309.56,300.71,306.25,304.135
2015-11-20,BTCEUR,304.41,305.93,292.1,302.02,303.215
2015-11-19,BTCEUR,316,316.73,303,304.41,310.205
2015-11-18,BTCEUR,315.05,319.74,310,316,315.525
2015-11-17,BTCEUR,310.67,320,309.1,315.05,312.86
2015-11-16,BTCEUR,298,311.94,296.52,310.67,304.335
2015-11-15,BTCEUR,309.5,311.44,294,298,303.75
2015-11-14,BTCEUR,312.3,315.4,304.8,309.5,310.9
2015-11-13,BTCEUR,310.11,317.88,301.55,312.3,311.205
2015-11-12,BTCEUR,286.7,323.96,286,310.11,298.405
2015-11-11,BTCEUR,315,319,277.01,286.7,300.85
2015-11-10,BTCEUR,351.97,353.77,303.5,315,333.485
2015-11-09,BTCEUR,345.83,358,334.21,351.97,348.9
2015-11-08,BTCEUR,357.78,360,340.1,345.83,351.805
2015-11-07,BTCEUR,342.61,361.88,341,357.78,350.195
2015-11-06,BTCEUR,348.92,365.32,324.02,342.61,345.765
2015-11-05,BTCEUR,366,411.08,330,348.92,357.46
2015-11-04,BTCEUR,360.73,455,322,366,363.365
2015-11-03,BTCEUR,318.31,383.31,315,360.73,339.52
2015-11-02,BTCEUR,296.4,329.9,289.88,318.31,307.355
2015-11-01,BTCEUR,280.06,298.2,273,296.4,288.23
2015-10-31,BTCEUR,296.85,301.1,273,280.06,288.455
2015-10-30,BTCEUR,284.79,300.4,276,296.85,290.82
2015-10-29,BTCEUR,277,291,274,284.79,280.895
2015-10-28,BTCEUR,266,277,265.29,277,271.5
2015-10-27,BTCEUR,257.95,267.99,256.91,266,261.975
2015-10-26,BTCEUR,260,260,253,257.95,258.975
2015-10-25,BTCEUR,256.15,266.95,252.8,260,258.075
2015-10-24,BTCEUR,250.29,256.29,249.2,256.15,253.22
2015-10-23,BTCEUR,246.69,251.21,245,250.29,248.49
2015-10-22,BTCEUR,234.65,247.23,234.53,246.69,240.67
2015-10-21,BTCEUR,237.5,238.42,232.5,234.65,236.075
2015-10-20,BTCEUR,232.32,239,230.9,237.5,234.91
2015-10-19,BTCEUR,229,235.5,228,232.32,230.66
2015-10-18,BTCEUR,234.9,237.98,225,229,231.95
2015-10-17,BTCEUR,230.46,239.4,229.36,234.9,232.68
2015-10-16,BTCEUR,223,235.6,222.37,230.46,226.73
2015-10-15,BTCEUR,220.06,224.76,219.18,223,221.53
2015-10-14,BTCEUR,218.13,222.61,218.11,220.06,219.095
2015-10-13,BTCEUR,216.81,221.14,214.91,218.13,217.47
2015-10-12,BTCEUR,217.22,217.99,215.35,216.81,217.015
2015-10-11,BTCEUR,215.45,218,214.5,217.22,216.335
2015-10-10,BTCEUR,215.39,215.68,214.2,215.45,215.42
2015-10-09,BTCEUR,215.16,216.26,213.76,215.39,215.275
2015-10-08,BTCEUR,216.37,217.32,214.81,215.16,215.765
2015-10-07,BTCEUR,218,218.47,215.43,216.37,217.185
2015-10-06,BTCEUR,214.5,219.5,213.85,218,216.25
2015-10-05,BTCEUR,212.74,214.95,210,214.5,213.62
2015-10-04,BTCEUR,212.57,212.75,210.6,212.74,212.655
2015-10-03,BTCEUR,211.07,213,210.96,211.8,211.435
2015-10-02,BTCEUR,212.87,213.9,209.02,211.07,211.97
2015-10-01,BTCEUR,211,213.48,211,212.87,211.935
2015-09-30,BTCEUR,210.79,212.39,209.14,211,210.895
2015-09-29,BTCEUR,212.99,213.3,209.82,210.79,211.89
2015-09-28,BTCEUR,207.49,213.05,207,212.99,210.24
2015-09-27,BTCEUR,208.75,209,207,207.49,208.12
2015-09-26,BTCEUR,209.5,210,207.36,208.75,209.125
2015-09-25,BTCEUR,208.64,213,208.1,209.5,209.07
2015-09-24,BTCEUR,205.39,210.24,205,208.64,207.015
2015-09-23,BTCEUR,206.5,208,205,205.39,205.945
2015-09-22,BTCEUR,202.47,208,201.01,206.5,204.485
2015-09-21,BTCEUR,204.89,204.89,200.63,202.47,203.68
2015-09-20,BTCEUR,204,205.5,203.51,204.89,204.445
2015-09-19,BTCEUR,205.71,206.54,203.88,204,204.855
2015-09-18,BTCEUR,204.39,206.66,203.51,205.71,205.05
2015-09-17,BTCEUR,202.6,208.56,201.68,204.39,203.495
2015-09-16,BTCEUR,204.8,205.51,200.11,202.6,203.7
2015-09-15,BTCEUR,204,205.99,203.4,204.8,204.4
2015-09-14,BTCEUR,203.38,207.2,200.86,204,203.69
2015-09-13,BTCEUR,209.17,209.17,202,203.38,206.275
2015-09-12,BTCEUR,212.5,212.99,207.43,209.17,210.835
2015-09-11,BTCEUR,212.01,214.83,211.82,212.5,212.255
2015-09-10,BTCEUR,213.34,216.39,211,212.01,212.675
2015-09-09,BTCEUR,217.94,218.99,213.2,213.34,215.64
2015-09-08,BTCEUR,214.51,220.48,214.5,217.94,216.225
2015-09-07,BTCEUR,215.62,217.56,214.22,214.51,215.065
2015-09-06,BTCEUR,211.31,218.49,210.71,215.62,213.465
2015-09-05,BTCEUR,207.18,213.89,206.25,211.31,209.245
2015-09-04,BTCEUR,203.92,208,203.58,207.18,205.55
2015-09-03,BTCEUR,204.49,205.83,202.12,203.77,204.13
2015-09-02,BTCEUR,202.02,206.52,201.41,204.49,203.255
2015-09-01,BTCEUR,206.21,206.97,200.92,202.02,204.115
2015-08-31,BTCEUR,204.83,207.98,201.02,206.21,205.52
2015-08-30,BTCEUR,205.06,209,202.5,204.83,204.945
2015-08-29,BTCEUR,208.29,209.4,204,205.06,206.675
2015-08-28,BTCEUR,200.1,212.42,196.49,208.29,204.195
2015-08-27,BTCEUR,200.88,204.5,198.15,200.1,200.49
2015-08-26,BTCEUR,194.47,210,193.87,200.89,197.68
2015-08-25,BTCEUR,186,201.88,175,194.47,190.235
2015-08-24,BTCEUR,201.81,202.66,182.66,186,193.905
2015-08-23,BTCEUR,204.45,206.53,200.34,201.81,203.13
2015-08-22,BTCEUR,206.89,207.71,197.5,204.45,205.67
2015-08-21,BTCEUR,212.29,212.83,205.22,206.89,209.59
2015-08-20,BTCEUR,206.96,214.99,206.35,212.29,209.625
2015-08-19,BTCEUR,230.17,231.2,203.1,206.96,218.565
2015-08-18,BTCEUR,234.82,235.3,230.17,230.17,232.495
2015-08-17,BTCEUR,236.98,238.48,234.42,234.82,235.9
2015-08-16,BTCEUR,239.15,239.59,235.55,236.98,238.065
2015-08-15,BTCEUR,241.46,242.63,238.8,239.15,240.305
2015-08-14,BTCEUR,238.4,242.42,237,241.46,239.93
2015-08-13,BTCEUR,242.33,242.44,237.6,238.4,240.365
2015-08-12,BTCEUR,245.64,246.74,239.2,242.33,243.985
2015-08-11,BTCEUR,241.59,246.76,240.4,245.64,243.615
2015-08-10,BTCEUR,243.99,247.59,240.8,241.59,242.79
2015-08-09,BTCEUR,239.6,246.06,239.1,243.99,241.795
2015-08-08,BTCEUR,256.41,257.03,238.76,239.6,248.005
2015-08-07,BTCEUR,255.72,258.91,253.64,256.41,256.065
2015-08-06,BTCEUR,259.53,259.53,255.5,255.72,257.625
2015-08-05,BTCEUR,261.64,263.26,259.11,259.53,260.585
2015-08-04,BTCEUR,259.25,263,257.91,261.64,260.445
2015-08-03,BTCEUR,258.31,263,256.1,259.25,258.78
2015-08-02,BTCEUR,258.09,258.69,252.61,258.31,258.2
2015-08-01,BTCEUR,259.1,259.9,255,258.09,258.595
2015-07-31,BTCEUR,263.46,264.72,258,259.1,261.28
2015-07-30,BTCEUR,262.45,264.25,260.35,263.46,262.955
2015-07-29,BTCEUR,264.9,266.78,260.27,262.45,263.675
2015-07-28,BTCEUR,263.31,267.37,263.31,264.9,264.105
2015-07-27,BTCEUR,263.65,266,255.55,263.31,263.48
2015-07-26,BTCEUR,262.18,265,259.99,263.65,262.915
2015-07-25,BTCEUR,260.65,264,258.2,262.18,261.415
2015-07-24,BTCEUR,251.2,260.77,250.38,260.65,255.925
2015-07-23,BTCEUR,253.01,253.58,250.61,251.2,252.105
2015-07-22,BTCEUR,251.63,254.69,250.5,253.01,252.32
2015-07-21,BTCEUR,254.75,258.37,251.25,251.63,253.19
2015-07-20,BTCEUR,252.54,255,250.28,254.75,253.645
2015-07-19,BTCEUR,254.72,255.45,251.32,252.54,253.63
2015-07-18,BTCEUR,257,259.74,253.5,254.72,255.86
2015-07-17,BTCEUR,254.69,257.78,248.38,257,255.845
2015-07-16,BTCEUR,258.84,265.85,251.25,254.69,256.765
2015-07-15,BTCEUR,260.99,265.91,258.84,258.84,259.915
2015-07-14,BTCEUR,263.71,267.56,258.43,260.99,262.35
2015-07-13,BTCEUR,279,279.5,250.7,263.71,271.355
2015-07-12,BTCEUR,261.86,281.22,261.31,279,270.43
2015-07-11,BTCEUR,256.72,266.95,254.73,261.86,259.29
2015-07-10,BTCEUR,244.92,265,243,256.72,250.82
2015-07-09,BTCEUR,243.7,247,241.61,244.92,244.31
2015-07-08,BTCEUR,242.63,248.94,240.42,243.7,243.165
2015-07-07,BTCEUR,244,247.5,240.62,242.63,243.315
2015-07-06,BTCEUR,245.24,252,242.61,244,244.62
2015-07-05,BTCEUR,234.42,247.63,232.36,245.24,239.83
2015-07-04,BTCEUR,231.2,235.1,229.13,234.42,232.81
2015-07-03,BTCEUR,229.58,231.64,227.52,231.2,230.39
2015-07-02,BTCEUR,233.23,236.2,228.73,229.58,231.405
2015-07-01,BTCEUR,237.43,237.5,229,233.23,235.33
2015-06-30,BTCEUR,229.22,240,228,237,233.11
2015-06-29,BTCEUR,225.75,229.74,224,229.22,227.485
2015-06-28,BTCEUR,223.61,226,221.2,225.92,224.765
2015-06-27,BTCEUR,217.05,225,215.62,223.61,220.33
2015-06-26,BTCEUR,215.48,217.5,214.64,217.05,216.265
2015-06-25,BTCEUR,214.95,216.5,214.05,215.48,215.215
2015-06-24,BTCEUR,217,217.15,214.22,214.95,215.975
2015-06-23,BTCEUR,216.78,218.22,215.52,217,216.89
2015-06-22,BTCEUR,213.27,217.31,212.5,216.78,215.025
2015-06-21,BTCEUR,214.33,215.02,210.92,213.27,213.8
2015-06-20,BTCEUR,214.73,215.3,210,214.33,214.53
2015-06-19,BTCEUR,217,219.59,214,214.73,215.865
2015-06-18,BTCEUR,215.92,220.75,213,217,216.46
2015-06-17,BTCEUR,216.45,224.25,212.58,215.72,216.085
2015-06-16,BTCEUR,208.15,221.56,207.48,216.45,212.3
2015-06-15,BTCEUR,205,209.28,204,207.74,206.37
2015-06-14,BTCEUR,203.49,205.4,202.3,205,204.245
2015-06-13,BTCEUR,202.91,204,200.9,203.49,203.2
2015-06-12,BTCEUR,203.2,204.47,202.03,202.91,203.055
2015-06-11,BTCEUR,201.7,204.51,193.92,203.2,202.45
2015-06-10,BTCEUR,202.2,202.83,200.5,201.7,201.95
2015-06-09,BTCEUR,201.15,204.55,200,202.2,201.675
2015-06-08,BTCEUR,200.31,203.61,200,201.15,200.73
2015-06-07,BTCEUR,201.78,202.89,199.6,200.31,201.045
2015-06-06,BTCEUR,201.11,202.18,199.63,201.78,201.445
2015-06-05,BTCEUR,198.47,203.79,196.8,201.11,199.79
2015-06-04,BTCEUR,200.01,202.29,197.12,198.47,199.24
2015-06-03,BTCEUR,203.76,205.5,197.23,200.01,201.885
2015-06-02,BTCEUR,204.02,209.2,202.5,203.76,203.89
2015-06-01,BTCEUR,208.29,211.55,202.5,204.02,206.155
2015-05-31,BTCEUR,211.9,212.5,207.38,208.29,210.095
2015-05-30,BTCEUR,214.39,214.75,210.38,211.9,213.145
2015-05-29,BTCEUR,215.13,216.52,212.8,214.39,214.76
2015-05-28,BTCEUR,213.25,215.95,212.13,215.13,214.19
2015-05-27,BTCEUR,214,215.5,212,213.25,213.625
2015-05-26,BTCEUR,211.8,214.9,210.56,214,212.9
2015-05-25,BTCEUR,213.3,214.5,208.22,211.8,212.55
2015-05-24,BTCEUR,209.37,213.94,208.05,213.3,211.335
2015-05-23,BTCEUR,211.86,214.89,209.37,209.37,210.615
2015-05-22,BTCEUR,208.96,215,208,211.86,210.41
2015-05-21,BTCEUR,207.25,211,203.7,208.96,208.105
2015-05-20,BTCEUR,204.6,209.69,204,207.25,205.925
2015-05-19,BTCEUR,202.55,208,202.55,204.6,203.575
2015-05-18,BTCEUR,205.07,207.99,202.55,202.55,203.81
2015-05-17,BTCEUR,206.05,207.93,204.12,205.07,205.56
2015-05-16,BTCEUR,208.88,208.89,204.82,206.05,207.465
2015-05-15,BTCEUR,208.09,210,206.48,208.88,208.485
2015-05-14,BTCEUR,208.06,209.64,204.89,208.09,208.075
2015-05-13,BTCEUR,215,216,207,208.06,211.53
2015-05-12,BTCEUR,215,215.73,213.12,215,215
2015-05-11,BTCEUR,212.5,217.39,212,215,213.75
2015-05-10,BTCEUR,214.32,216.69,211.37,212.5,213.41
2015-05-09,BTCEUR,214.01,217.36,211,214.32,214.165
2015-05-08,BTCEUR,210.77,218,208.63,212,211.385
2015-05-07,BTCEUR,203.02,213.9,201.61,210.77,206.895
2015-05-06,BTCEUR,210.28,210.9,202,203.02,206.65
2015-05-05,BTCEUR,213.23,213.95,208,210.28,211.755
2015-05-04,BTCEUR,213.18,217,210.21,213.23,213.205
2015-05-03,BTCEUR,210.49,216.77,208.68,213.18,211.835
2015-05-02,BTCEUR,207.91,211,206.8,210.49,209.2
2015-05-01,BTCEUR,210.29,213.05,207.41,207.91,209.1
2015-04-30,BTCEUR,204.2,214,202.83,210.29,207.245
2015-04-29,BTCEUR,206.6,207.12,202,204.2,205.4
2015-04-28,BTCEUR,209.5,211.34,203.92,206.6,208.05
2015-04-27,BTCEUR,203.27,215.28,201.67,209.5,206.385
2015-04-26,BTCEUR,207.87,208.45,198.79,203.27,205.57
2015-04-25,BTCEUR,213,213.97,207.13,207.87,210.435
2015-04-24,BTCEUR,215.43,217,211.05,213,214.215
2015-04-23,BTCEUR,217.37,219.54,213.7,215.43,216.4
2015-04-22,BTCEUR,218.3,221,215.79,217.37,217.835
2015-04-21,BTCEUR,208.72,220,208.39,218.3,213.51
2015-04-20,BTCEUR,207.89,211.46,206.3,208.72,208.305
2015-04-19,BTCEUR,207.21,211.25,206.48,207.89,207.55
2015-04-18,BTCEUR,208.45,210.14,205.86,207.21,207.83
2015-04-17,BTCEUR,213,213.36,206.48,208.45,210.725
2015-04-16,BTCEUR,209.97,214.99,209.47,213,211.485
2015-04-15,BTCEUR,206.11,214.13,206.11,209.97,208.04
2015-04-14,BTCEUR,213.85,215.14,204,206.11,209.98
2015-04-13,BTCEUR,223.25,224.8,210,213.85,218.55
2015-04-12,BTCEUR,223,224.91,220.2,223.25,223.125
2015-04-11,BTCEUR,223.03,226,221,223,223.015
2015-04-10,BTCEUR,227.79,228.67,220.01,223.03,225.41
2015-04-09,BTCEUR,227.04,229.56,222,227.79,227.415
2015-04-08,BTCEUR,233,234.98,225.1,227.04,230.02
2015-04-07,BTCEUR,231.54,235.49,228.23,233,232.27
2015-04-06,BTCEUR,235.5,236.62,229.94,231.54,233.52
2015-04-05,BTCEUR,232.3,236.3,230.18,235.5,233.9
2015-04-04,BTCEUR,231.68,232.88,227.9,232.3,231.99
2015-04-03,BTCEUR,232.63,236.19,229.65,231.68,232.155
2015-04-02,BTCEUR,228.81,235,226.85,232.63,230.72
2015-04-01,BTCEUR,228.42,230,223.82,228.81,228.615
2015-03-31,BTCEUR,228.97,231.59,226.1,228.42,228.695
2015-03-30,BTCEUR,223.98,232,220.01,228.97,226.475
2015-03-29,BTCEUR,232.36,232.8,220.63,223.98,228.17
2015-03-28,BTCEUR,228.19,234.9,227.3,232.36,230.275
2015-03-27,BTCEUR,230.43,231.75,226.66,228.19,229.31
2015-03-26,BTCEUR,226.6,235.31,223.99,230.43,228.515
2015-03-25,BTCEUR,229.87,229.9,218.52,226.6,228.235
2015-03-24,BTCEUR,243.68,244.67,226,229.87,236.775
2015-03-23,BTCEUR,248.99,251.87,240.64,243.68,246.335
2015-03-22,BTCEUR,242.4,250.5,240.83,248.99,245.695
2015-03-21,BTCEUR,245.23,246.56,238.25,242.4,243.815
2015-03-20,BTCEUR,249.55,252.97,241,245.23,247.39
2015-03-19,BTCEUR,242,253.04,235.51,249.55,245.775
2015-03-18,BTCEUR,270.09,273.45,234.02,242,256.045
2015-03-17,BTCEUR,275.08,277.49,268.5,270.09,272.585
2015-03-16,BTCEUR,273.3,279.9,272.42,275.2,274.25
2015-03-15,BTCEUR,269.93,275.67,268.28,273.3,271.615
2015-03-14,BTCEUR,273.2,274.63,268.15,269.93,271.565
2015-03-13,BTCEUR,277.34,279.4,268,273.2,275.27
2015-03-12,BTCEUR,278.91,281.65,275.01,278.49,278.7
2015-03-11,BTCEUR,271,280,269.5,278.91,274.955
2015-03-10,BTCEUR,266,277.8,264.32,271,268.5
2015-03-09,BTCEUR,251.42,268.76,248.48,266,258.71
2015-03-08,BTCEUR,253.25,254,248,251.42,252.335
2015-03-07,BTCEUR,248.75,254.89,248,253.25,251
2015-03-06,BTCEUR,248.55,253.93,243.5,248.75,248.65
2015-03-05,BTCEUR,245.38,254.48,234,248.55,246.965
2015-03-04,BTCEUR,247.97,260,240.05,245.38,246.675
2015-03-03,BTCEUR,244,252,233.33,247.97,245.985
2015-03-02,BTCEUR,224.92,246.47,221.55,242.91,233.915
2015-03-01,BTCEUR,220.87,225,214.76,224.92,222.895
2015-02-28,BTCEUR,221.46,222.61,214,220.87,221.165
2015-02-27,BTCEUR,210.09,224.63,209.37,221.46,215.775
2015-02-26,BTCEUR,209.74,211.83,206,210.09,209.915
2015-02-25,BTCEUR,209.43,211.66,207.05,209.74,209.585
2015-02-24,BTCEUR,211.48,213.95,208.5,209.43,210.455
2015-02-23,BTCEUR,207.9,212.9,206.33,211.48,209.69
2015-02-22,BTCEUR,214.5,215.9,206,207.9,211.2
2015-02-21,BTCEUR,214.86,215.75,213,214.5,214.68
2015-02-20,BTCEUR,213,219,210.52,214.86,213.93
2015-02-19,BTCEUR,207.05,214,206.13,213,210.025
2015-02-18,BTCEUR,213.79,214.85,204.1,206.17,209.98
2015-02-17,BTCEUR,208.24,215.83,205,213.79,211.015
2015-02-16,BTCEUR,204.86,211.39,200,208.24,206.55
2015-02-15,BTCEUR,222.1,228.6,200,204.86,213.48
2015-02-14,BTCEUR,203.63,223,201.27,222.1,212.865
2015-02-13,BTCEUR,196.19,208.78,194.59,203.63,199.91
2015-02-12,BTCEUR,195.05,197,193.44,196.19,195.62
2015-02-11,BTCEUR,195.59,198.02,193.33,195.05,195.32
2015-02-10,BTCEUR,194.75,196.97,190,195.59,195.17
2015-02-09,BTCEUR,197,198.38,191.36,194.75,195.875
2015-02-08,BTCEUR,200.48,203,195,197,198.74
2015-02-07,BTCEUR,197.07,204.98,195.05,200.48,198.775
2015-02-06,BTCEUR,190.74,199.5,189.17,197.07,193.905
2015-02-05,BTCEUR,201.34,203.11,189.21,190.74,196.04
2015-02-04,BTCEUR,200.38,203.25,194,201.34,200.86
2015-02-03,BTCEUR,209.98,217,197.99,200.38,205.18
2015-02-02,BTCEUR,200.99,213,198,209.98,205.485
2015-02-01,BTCEUR,193.48,209.88,188,200.99,197.235
2015-01-31,BTCEUR,205.62,208.8,193,193.48,199.55
2015-01-30,BTCEUR,206.41,215,202,205.62,206.015
2015-01-29,BTCEUR,211.99,214.2,196.49,206.41,209.2
2015-01-28,BTCEUR,232.88,237.47,205.5,211.99,222.435
2015-01-27,BTCEUR,240.28,245.77,222.27,232.88,236.58
2015-01-26,BTCEUR,227.84,275,224.18,240.28,234.06
2015-01-25,BTCEUR,222.23,230.24,217.2,227.84,225.035
2015-01-24,BTCEUR,207.7,223.04,204.74,221.01,214.355
2015-01-23,BTCEUR,204.55,209.59,198.27,207.7,206.125
2015-01-22,BTCEUR,196.83,207.83,194.8,204.55,200.69
2015-01-21,BTCEUR,183.85,199,183.25,196.83,190.34
2015-01-20,BTCEUR,188.1,188.1,179.05,183.85,185.975
2015-01-19,BTCEUR,182.04,189,180.09,188.1,185.07
2015-01-18,BTCEUR,174,191.51,170.05,182.04,178.02
2015-01-17,BTCEUR,179.88,184.68,172,174,176.94
2015-01-16,BTCEUR,183.93,193,175,179.88,181.905
2015-01-15,BTCEUR,148.87,198.5,148.6,183.93,166.4
2015-01-14,BTCEUR,191.42,194.72,148.17,148.87,170.145
2015-01-13,BTCEUR,227,227,188.87,191.42,209.21
2015-01-12,BTCEUR,228,232.3,225,227,227.5
2015-01-11,BTCEUR,233.98,237.43,222.88,228,230.99
2015-01-10,BTCEUR,246.23,247.42,232,233.98,240.105
2015-01-09,BTCEUR,241.51,249,239,246.23,243.87
2015-01-08,BTCEUR,249.8,250.22,240.33,241.51,245.655
2015-01-07,BTCEUR,241.31,255.5,237.1,249.8,245.555
2015-01-06,BTCEUR,229.5,244.66,228.5,241.31,235.405
2015-01-05,BTCEUR,223.4,235.7,222.74,229.5,226.45
2015-01-04,BTCEUR,241,244.79,221,222.77,231.885
2015-01-03,BTCEUR,264.7,264.7,241,241,252.85
2015-01-02,BTCEUR,262.84,265.99,261,264.7,263.77
2015-01-01,BTCEUR,265,266.65,261.02,262.84,263.92
2014-12-31,BTCEUR,256.87,265.05,256.87,265,260.935
2014-12-30,BTCEUR,258.6,262.5,256.57,256.87,257.735
2014-12-29,BTCEUR,261.9,264.12,258,258.6,260.25
2014-12-28,BTCEUR,261.38,268,257,261.9,261.64
2014-12-27,BTCEUR,270.97,271.11,258,261.38,266.175
2014-12-26,BTCEUR,261.48,272,260.59,270.97,266.225
2014-12-25,BTCEUR,264.17,266.37,260.85,261.48,262.825
2014-12-24,BTCEUR,274.93,276,261.63,264.17,269.55
2014-12-23,BTCEUR,271.05,276,269.33,274.93,272.99
2014-12-22,BTCEUR,262.71,272.45,261,271.05,266.88
2014-12-21,BTCEUR,269,269,262,262.71,265.855
2014-12-20,BTCEUR,260.96,271.44,258.48,269,264.98
2014-12-19,BTCEUR,255.01,263.22,252.34,260.96,257.985
2014-12-18,BTCEUR,261.48,266.4,250.22,255.01,258.245
2014-12-17,BTCEUR,266.5,268.39,256.66,261.48,263.99
2014-12-16,BTCEUR,280.5,281.29,265,266.5,273.5
2014-12-15,BTCEUR,284.22,287.39,280.15,280.5,282.36
2014-12-14,BTCEUR,282.25,288,278.22,284.22,283.235
2014-12-13,BTCEUR,286,286.56,279.99,282.25,284.125
2014-12-12,BTCEUR,283.21,288.26,282.01,286,284.605
2014-12-11,BTCEUR,282.1,291.69,275.36,283.21,282.655
2014-12-10,BTCEUR,285.63,286.2,281.73,282.1,283.865
2014-12-09,BTCEUR,296.42,296.8,278.43,285.63,291.025
2014-12-08,BTCEUR,303.79,304.09,295.12,296.42,300.105
2014-12-07,BTCEUR,302.8,304.7,301.77,303.79,303.295
2014-12-06,BTCEUR,304.77,304.88,301.15,302.8,303.785
2014-12-05,BTCEUR,298.66,305,296,304.77,301.715
2014-12-04,BTCEUR,304,307.1,298.66,298.66,301.33
2014-12-03,BTCEUR,304.48,307.23,300.88,304,304.24
2014-12-02,BTCEUR,302,307.77,298.12,304.48,303.24
2014-12-01,BTCEUR,300.7,305,299.2,302,301.35
2014-11-30,BTCEUR,302.39,305,299,300.7,301.545
2014-11-29,BTCEUR,302.26,309.79,299,302.39,302.325
2014-11-28,BTCEUR,296.08,306,290.1,302.26,299.17
2014-11-27,BTCEUR,294.72,299.95,293.65,296.08,295.4
2014-11-26,BTCEUR,301.01,301.84,292.5,294.72,297.865
2014-11-25,BTCEUR,304.5,314.25,300.15,301.01,302.755
2014-11-24,BTCEUR,296.93,310.64,294.88,304.5,300.715
2014-11-23,BTCEUR,286.99,301,285.2,296.93,291.96
2014-11-22,BTCEUR,284.03,294.52,283,286.99,285.51
2014-11-21,BTCEUR,285.59,289.98,277,284.03,284.81
2014-11-20,BTCEUR,304,305,284.34,285.59,294.795
2014-11-19,BTCEUR,302.83,310.88,300,304,303.415
2014-11-18,BTCEUR,311.2,315.98,299.11,302.83,307.015
2014-11-17,BTCEUR,310,325.56,304.2,311.2,310.6
2014-11-16,BTCEUR,305.6,315.93,301,310,307.8
2014-11-15,BTCEUR,318.26,324.49,296.12,305.6,311.93
2014-11-14,BTCEUR,331.98,332,303.7,318.26,325.12
